Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de cursos;Número de concluintes;Número de ingressantes;Número de inscritos;Número de Matrículas;Número de vagas;Matrícula Equivalente Apresentada Geral
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;38;1800;141;40;141,14
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agente Cultural;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;11;40;40;40;40;1,82
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agente de Recepção e Reservas em Meios de Hospedagem;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;;;1;;0,23
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agroecologia;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;7;54;1144;185;55;185,56
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agroecologia;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;3;41;482;154;42;154,46
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;45;955;45;45;47,75
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Alimentos;Tecnologia;Produção Alimentícia;Alimentos;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;2;31;736;105;40;110,15
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Análise e Desenvolvimento de Sistemas;Técnico;Informação e Comunicação;Informática;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;1;30;76;1680;271;76;279,13
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Aquicultor;Qualificação Profissional (FIC);Recursos Naturais;Pesca;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;30;30;30;30;2,48
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;35;128;1344;172;130;48,35
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Assistente Escolar;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;31;31;31;31;2,56
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Automação Industrial;Tecnologia;Controle e Processos Industriais;Automação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;1;37;993;109;47;124,59
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Auxiliar de Cozinha;Qualificação Profissional (FIC);Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;10;47;10;20;1,1
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciência da Computação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;10;74;3513;283;80;305,92
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;10;61;2105;220;64;231,44
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;9;44;1147;193;45;203,04
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Computação;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;1;;;1;;1
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Cuidador de Idoso;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;73;140;198;140;173;18,15
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Dança;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;3;35;278;182;63;206,93
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Dança;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;11;27;278;195;63;221,72
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Design de Moda;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;16;32;1131;155;32;167,09
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Design de Produto;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;59;1301;59;70;63,6
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Design de Produto;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;4;630;66;35;71,15
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Editor de Animação;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;16;100;100;100;100;18,29
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;3;6;109;109;134;109;20,71
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;3;1;2;;31;;11,7
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;14;36;821;36;40;4,95
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;4;29;1878;40;50;16,5
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;47;98;1974;261;92;86,91
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Espanhol Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;19;53;50;53;40;14,58
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização (Lato Sensu) - Ambiente e Saúde;Especialização (Lato Sensu);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;31;;;37;;37
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;2;38;104;44;40;44
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;24;93;6827;133;93;133
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Especialização (Lato Sensu) - Segurança;Especialização (Lato Sensu);Segurança;Segurança;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;1;;18;;18
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Eventos;Tecnologia;Turismo, Hospitalidade e Lazer;Eventos;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;25;65;201;234;90;234
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;4;40;40;153;40;158,97
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gastronomia;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;3;29;1396;70;33;70
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Geografia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;40;1003;110;40;113,19
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestão Pública;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;64;69;1689;485;129;485
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestão Pública;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;92;60;1689;547;129;547
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestor de Microempresa;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;1;9;9;9;30;0,74
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Gestor de Microempresa;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;4;62;1679;62;62;10,23
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Hotelaria;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;;;28;;28,78
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;19;29;91;29;40;2,39
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;13;98;1191;196;89;58,25
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;7;85;2007;220;84;225,28
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Estrangeira;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;11;;;246;;251,9
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Letras - Língua Portuguesa;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Científico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;20;45;843;185;45;189,44
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Licenciatura Para A Educação Profissional, Científica e Tecnológica;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;32;59;377;181;59;212,68
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Avançado;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;;29;60;29;60;4,79
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Avançado;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;148;240;148;240;24,42
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Avançado;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;30;30;93;30;20,54
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;46;74;75;74;81;6,11
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;2;22;20;;32;;9,25
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;10;24;252;24;52;1,98
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;10;72;1010;74;72;24,42
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;4;42;168;3178;168;324;13,86
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;5;152;464;5035;551;654;82,18
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;12;40;91;40;40;3,3
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;65;103;665;103;113;8,5
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Língua Brasileira de Sinais (Libras) ­ Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;11;20;113;20;40;1,65
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Logística;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;6;37;1081;124;40;124
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;;;176;;178,29
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;5;22;477;183;40;185,38
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;10;;;11;;11
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;24;1070;24;24;24
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;8;;;24;;24
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Músico de Banda;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;33;86;33;33;5,45
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Pedagogia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;24;45;1934;198;45;210,67
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Processos Gerenciais;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;16;41;245;199;41;202,38
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Programador de Dispositivos Móveis;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;7;30;69;30;30;8,25
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;55;348;55;55;15,5
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;3;43;148;465;148;158;14,27
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;10;61;594;61;61;5,03
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;;14;38;14;40;0,54
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;;;7;;0,19
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;5;175;458;2150;624;597;69,66
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;3;25;98;502;98;106;21,8
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;21;44;436;44;50;6,05
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;4;;;34;;12,44
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;3;12;341;888;341;628;39,22
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;39;224;39;40;10,73
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Alimentícia;Qualificação Profissional (FIC);Produção Alimentícia;Produção Alimentícia;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;34;46;463;46;100;5,06
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Alimentícia;Qualificação Profissional (FIC);Produção Alimentícia;Produção Alimentícia;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;35;68;493;68;100;11,52
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;13;28;652;28;32;1,54
2021;Centro-Oeste;DF;Distrito Federal;Institutos Federais, Cefet's e Colégio Pedro II;IFB;Instituto Federal de Brasília;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;30;182;30;30;2,76
