Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de cursos;Número de concluintes;Número de ingressantes;Número de inscritos;Número de Matrículas;Número de vagas;Matrícula Equivalente Apresentada Geral
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Plásticos;Técnico;Produção Industrial;Petroquímico;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;11;26;26;73;36;92,71000000000001
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Plásticos;Técnico;Produção Industrial;Petroquímico;Integrado;Matutino;Educação Presencial;Sem Programa Associado;1;;36;51;106;30;134,62
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Plásticos;Técnico;Produção Industrial;Petroquímico;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;1;;;;17;;21,59
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Produção de Moda;Técnico;Produção Cultural e Design;Design;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;1;;36;36;55;35;71,5
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Produção de Moda;Técnico;Produção Cultural e Design;Design;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;;35;35;35;35;45,5
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Química;Técnico;Produção Industrial;Química;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;1;;;;14;;17,78
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Química;Técnico;Produção Industrial;Química;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;4;1;;90;;114,3
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Química;Técnico;Produção Industrial;Química;Integrado;Matutino;Educação Presencial;Sem Programa Associado;2;7;28;327;429;30;544,83
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Química;Técnico;Produção Industrial;Química;Integrado;Vespertino;Educação Presencial;Sem Programa Associado;3;85;118;713;769;96;976,63
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Química;Técnico;Produção Industrial;Química;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;1;;31;114;31;30;39,37
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;3;14;83;197;493;138;547,23
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Técnico em Segurança do Trabalho;Técnico;Segurança;Segurança;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;1;1;;;27;;29,970000000000002
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;Terapia Ocupacional;Bacharelado;Ambiente e Saúde;Saúde;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;17;33;590;305;30;305
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Ensino Médio;Ensino Médio;Propedêutico;Propedêutico;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;71;639;166;70;166
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Ensino Médio;Ensino Médio;Propedêutico;Propedêutico;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;;;9;;9
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Agrimensura;Técnico;Infraestrutura;Geomática e Agrimensura;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;1;7;47;68;93;40;111,6
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Agroecologia;Técnico;Recursos Naturais;Agrícola;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;;34;59;62;35;74,39999999999999
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Agroecologia;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;1;1;69;413;188;70;225,6
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Hospedagem;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Concomitante;Matutino;Educação Presencial;Sem Programa Associado;1;;90;549;106;105;112,36
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;2;30;46;61;35;65,88000000000001
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;Técnico em Meio Ambiente;Técnico;Ambiente e Saúde;Meio Ambiente;Integrado;Integral;Educação Presencial;Sem Programa Associado;1;;33;421;92;35;99,36000000000001
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;1;;;1;;1
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Administração;Bacharelado;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;10;90;2885;366;80;366
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Agente Cultural;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;18;18;18;18;18;0,9
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Agricultor Familiar;Qualificação Profissional (FIC);Recursos Naturais;Agrícola;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;29;46;62;46;50;2,3000000000000003
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Agronegócio;Tecnologia;Recursos Naturais;Agrícola;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;4;45;77;183;40;201,3
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Agronomia;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;46;762;165;40;189,74999999999997
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Alemão Básico ­ A1;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;4;51;52;51;90;2,5500000000000003
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Alimentos;Tecnologia;Produção Alimentícia;Alimentos;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;4;;;16;;19,2
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;8;88;200;2886;713;200;891,25
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;15;242;707;11578;2909;683;3636,25
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Análise e Desenvolvimento de Sistemas;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;4;48;143;162;40;202,5
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Arquitetura e Urbanismo;Bacharelado;Infraestrutura;Civil;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;10;42;844;210;40;252
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Artesão de Cerâmica;Qualificação Profissional (FIC);Produção Cultural e Design;Arte e Cultura;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;34;34;34;34;6,885000000000001
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente Administrativo;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;3;114;404;924;404;450;116,4
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente de Contabilidade;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;10;12;12;12;25;0,6000000000000001
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente de Controle de Qualidade;Qualificação Profissional (FIC);Produção Industrial;Mecânica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;;29;68;29;30;5,4375
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente de Planejamento, Programação e Controle de Produção;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;59;121;154;121;200;36,3
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente Escolar;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;13;25;25;25;50;1,7500000000000002
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Assistente Financeiro;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;2;30;30;30;30;3
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Automação Industrial;Tecnologia;Controle e Processos Industriais;Automação;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;2;16;;;30;;36,9
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Automação Industrial;Tecnologia;Controle e Processos Industriais;Automação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;5;64;111;1094;686;120;843,78
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Auxiliar de Agroecologia;Qualificação Profissional (FIC);Recursos Naturais;Agrícola;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;;45;45;45;45;1,125
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Auxiliar de Agroecologia;Qualificação Profissional (FIC);Recursos Naturais;Agrícola;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;25;55;197;55;55;1,375
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Biocombustíveis;Tecnologia;Produção Industrial;Petroquímico;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;5;;;12;;14,76
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Biocombustíveis;Tecnologia;Produção Industrial;Petroquímico;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;6;;;31;;38,13
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Cadista para a Construção Civil;Qualificação Profissional (FIC);Infraestrutura;Civil;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;;45;82;45;45;4,5
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Ciência da Computação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;3;;124;1317;256;120;281,6
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;;;44;;48,400000000000006
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;18;85;500;361;80;397,1
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Ciências Biológicas;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;2;10;39;338;175;40;192,50000000000003
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Cuidador de Idoso;Qualificação Profissional (FIC);Ambiente e Saúde;Saúde;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;6;;;6;;0,30000000000000004
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Desenvolvedor de Jogos Eletrônicos;Qualificação Profissional (FIC);Informação e Comunicação;Informática;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;16;26;27;26;60;0,715
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Design de Interiores;Tecnologia;Produção Cultural e Design;Design;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;36;1171;111;40;127,64999999999999
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista de Rede de Distribuição de Energia Elétrica;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;25;;;25;;7,625
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista de Sistemas de Energias Renováveis;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Concomitante;Não se aplica;Educação a Distância;Sem Programa Associado;1;18;25;57;25;25;1,25
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista de Sistemas de Energias Renováveis;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;;13;13;13;15;2,6
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista Industrial;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;25;;;25;;6,25
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista Instalador Predial de Baixa Tensão;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Concomitante;Noturno;Educação Presencial;Sem Programa Associado;1;26;26;74;26;26;1,3
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista Instalador Predial de Baixa Tensão;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;40;50;40;40;2
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista Instalador Predial de Baixa Tensão;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;39;40;88;40;40;6,7
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletricista Instalador Predial de Baixa Tensão;Qualificação Profissional (FIC);Controle e Processos Industriais;Elétrica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;24;;;44;;7,5
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletrônica Industrial;Tecnologia;Controle e Processos Industriais;Elétrica;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;3;;;13;;15,99
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Eletrônica Industrial;Tecnologia;Controle e Processos Industriais;Elétrica;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;34;761;86;40;105,78
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Agrícola;Bacharelado;Recursos Naturais;Agrícola;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;;43;78;127;40;146,04999999999998
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Civil;Bacharelado;Infraestrutura;Civil;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;3;28;135;1341;602;120;686,28
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia de Alimentos;Bacharelado;Produção Alimentícia;Alimentos;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;49;288;116;40;122,96000000000001
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia de Computação;Bacharelado;Informação e Comunicação;Informática;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;2;;84;980;253;80;268,18
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia de Controle e Automação;Bacharelado;Controle e Processos Industriais;Automação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;7;52;294;2908;942;280;1120,98
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia de Controle e Automação;Bacharelado;Controle e Processos Industriais;Automação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;;83;1152;318;80;378,41999999999996
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia de Produção;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;3;17;122;1815;442;120;512,7199999999999
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Elétrica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;4;;171;1304;546;160;633,3599999999999
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Elétrica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;;86;671;150;80;174
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Eletrônica;Bacharelado;Controle e Processos Industriais;Elétrica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;18;43;214;229;40;265,64
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Mecânica;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;4;7;178;2066;607;160;704,12
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Engenharia Mecânica;Bacharelado;Controle e Processos Industriais;Mecânica;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;2;7;90;636;356;80;412,96
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Concomitante;Vespertino;Educação Presencial;Sem Programa Associado;1;37;37;37;37;37;1,30625
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;3;37;92;128;92;174;23
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;10;37;37;37;44;1,85
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Espanhol Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1;6;12;15;12;15;0,44999999999999996
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Espanhol Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;5;9;9;9;20;0,45
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Controle e Processos Industriais;Especialização (Lato Sensu);Controle e Processos Industriais;Controle e Processos Industriais;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;;25;42;25;25;25
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;3;9;30;110;116;30;116
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;1;34;55;141;120;55;120
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;10;87;272;509;591;242;591
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;2;40;68;45;40;45
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;4;39;64;166;298;65;298
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;1;35;30;43;119;30;119
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;6;49;81;210;244;83;244
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Infraestrutura;Especialização (Lato Sensu);Infraestrutura;Infraestrutura;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;4;;;29;;29
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Especialização - Produção Industrial;Especialização (Lato Sensu);Produção Industrial;Produção Industrial;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;1;8;28;51;60;30;60
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;Física;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;2;9;89;205;250;80;275
