Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);nomeCurso;tipoCurso;tipoEixoTecnologico;SubeixoTecnologico;tipoOferta;turnoCurso;ModalidadeEnsino;nomeFonteFinanciamento;Número de Matrículas;Matrículas | Número de Evadidos;Matrículas | Taxa de Evasão %
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;86;66;0,767
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Espanhol Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;10;2;0,2
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Espanhol Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;14;4;0,286
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Ambiente e Saúde;Especialização (Lato Sensu);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;27;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;49;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;95;5;0,053
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;UAB;613;11;0,018
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Desenvolvimento Educacional e Social;Especialização (Lato Sensu);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;56;5;0,089
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;UAB;142;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Gestão e Negócios;Especialização (Lato Sensu);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;20;6;0,3
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;30;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Informação e Comunicação;Especialização (Lato Sensu);Informação e Comunicação;Informação e Comunicação;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;163;24;0,147
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Infraestrutura;Especialização (Lato Sensu);Infraestrutura;Infraestrutura;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;23;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Produção Cultural e Design;Especialização (Lato Sensu);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;20;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Especialização (Lato Sensu) - Segurança;Especialização (Lato Sensu);Segurança;Segurança;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;30;1;0,033
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gastronomia;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;21;4;0,19
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gastronomia;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;28;2;0,071
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Geografia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;171;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Geografia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;UAB;104;1;0,01
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Geografia;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;140;15;0,107
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Não se aplica;Educação a Distância;UAB;5;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;127;14;0,11
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão Ambiental;Tecnologia;Ambiente e Saúde;Meio Ambiente;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;147;27;0,184
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão da Qualidade;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;103;5;0,049
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão da Qualidade;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;94;4;0,043
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão de Turismo;Tecnologia;Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;213;25;0,117
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão de Turismo;Tecnologia;Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;247;41;0,166
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Gestão de Turismo;Tecnologia;Turismo, Hospitalidade e Lazer;Turismo;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;3;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Hotelaria;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;70;16;0,229
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Hotelaria;Tecnologia;Turismo, Hospitalidade e Lazer;Hospitalidade;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;34;1;0,029
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;40;26;0,65
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;188;78;0,415
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;23;17;0,739
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Inglês Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;62;36;0,581
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Inglês Intermediário;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;47;11;0,234
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Língua Brasileira de Sinais (Libras) ­ Básico;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;19;12;0,632
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Não se aplica;Educação a Distância;UAB;310;1;0,003
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Matemática;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;189;12;0,063
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Mestrado Profissional - Ambiente e Saúde;Mestrado Profissional;Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;45;1;0,022
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;92;3;0,033
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Mestrado Profissional - Desenvolvimento Educacional e Social;Mestrado Profissional;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;1;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Montador e Reparador de Computadores;Qualificação Profissional (FIC);Informação e Comunicação;Informática;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;29;13;0,448
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Música;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;94;15;0,16
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;136;22;0,162
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Operador de Computador;Qualificação Profissional (FIC);Informação e Comunicação;Informática;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;101;25;0,248
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Operador de Processamento de Frutas e Hortaliças;Qualificação Profissional (FIC);Produção Alimentícia;Agroindustria;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;19;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Processos Gerenciais;Tecnologia;Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;190;30;0,158
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;4;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Ambiente e Saúde;Qualificação Profissional (FIC);Ambiente e Saúde;Ambiente e Saúde;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;365;56;0,153
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Controle e Processos Industriais;Qualificação Profissional (FIC);Controle e Processos Industriais;Controle e Processos Industriais;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;11;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;37;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;1238;367;0,296
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Desenvolvimento Educacional e Social;Qualificação Profissional (FIC);Desenvolvimento Educacional e Social;Desenvolvimento Educacional e Social;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;62;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;20;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;6;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;13;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Gestão e Negócios;Qualificação Profissional (FIC);Gestão e Negócios;Gestão e Negócios;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;43;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Integral;Educação Presencial;Sem Programa Associado;22;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;347;103;0,297
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Informação e Comunicação;Qualificação Profissional (FIC);Informação e Comunicação;Informação e Comunicação;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;2;2;1
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Infraestrutura;Qualificação Profissional (FIC);Infraestrutura;Infraestrutura;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;50;6;0,12
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Produção Alimentícia;Qualificação Profissional (FIC);Produção Alimentícia;Produção Alimentícia;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;52;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Produção Alimentícia;Qualificação Profissional (FIC);Produção Alimentícia;Produção Alimentícia;PROEJA - Concomitante;Noturno;Educação Presencial;Sem Programa Associado;43;23;0,535
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Produção Cultural e Design;Qualificação Profissional (FIC);Produção Cultural e Design;Produção Cultural e Design;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;23;4;0,174
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Recursos Naturais;Qualificação Profissional (FIC);Recursos Naturais;Recursos Naturais;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;17;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Qualificação Profissional - Segurança;Qualificação Profissional (FIC);Segurança;Segurança;Não se aplica;Não se aplica;Educação a Distância;Sem Programa Associado;178;16;0,09
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Química;Licenciatura;Desenvolvimento Educacional e Social;Desenvolvimento Educacional;Não se aplica;Noturno;Educação Presencial;Sem Programa Associado;528;68;0,129
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Radiologia;Tecnologia;Ambiente e Saúde;Saúde;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;119;14;0,118
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Matutino;Educação Presencial;Sem Programa Associado;75;2;0,027
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Sistemas Para Internet;Tecnologia;Informação e Comunicação;Informática;Não se aplica;Vespertino;Educação Presencial;Sem Programa Associado;39;1;0,026
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;196;39;0,199
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Administração;Técnico;Gestão e Negócios;Gestão e Negócios;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;201;35;0,174
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agricultura;Técnico;Recursos Naturais;Agrícola;PROEJA - Integrado;Noturno;Educação Presencial;Sem Programa Associado;12;2;0,167
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agricultura;Técnico;Recursos Naturais;Agrícola;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;65;34;0,523
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agricultura;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;36;7;0,194
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Integrado;Integral;Educação Presencial;Sem Programa Associado;577;77;0,133
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;197;35;0,178
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;56;24;0,429
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agroindústria;Técnico;Produção Alimentícia;Agroindustria;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;134;12;0,09
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Concomitante;Integral;Educação Presencial;Sem Programa Associado;2;;
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Integrado;Integral;Educação Presencial;Sem Programa Associado;1015;111;0,109
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;105;8;0,076
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Agropecuária;Técnico;Recursos Naturais;Agrícola;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;105;13;0,124
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Alimentos;Técnico;Produção Alimentícia;Alimentos;Integrado;Integral;Educação Presencial;Sem Programa Associado;168;7;0,042
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Artes Visuais;Técnico;Produção Cultural e Design;Arte e Cultura;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;177;39;0,22
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Artes Visuais;Técnico;Produção Cultural e Design;Arte e Cultura;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;151;24;0,159
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Automação Industrial;Técnico;Controle e Processos Industriais;Automação;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;76;17;0,224
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Automação Industrial;Técnico;Controle e Processos Industriais;Automação;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;74;21;0,284
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Automação Industrial;Técnico;Controle e Processos Industriais;Automação;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;106;22;0,208
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Computação Gráfica;Técnico;Informação e Comunicação;Informática;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;169;28;0,166
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Computação Gráfica;Técnico;Informação e Comunicação;Informática;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;174;31;0,178
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Construção Naval;Técnico;Produção Industrial;Mecânica;Subsequente;Noturno;Educação Presencial;Sem Programa Associado;42;17;0,405
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Construção Naval;Técnico;Produção Industrial;Mecânica;Subsequente;Vespertino;Educação Presencial;Sem Programa Associado;20;8;0,4
2021;Nordeste;PE;Pernambuco;Institutos Federais, Cefet's e Colégio Pedro II;IFPE;Instituto Federal de Pernambuco;Técnico em Cozinha;Técnico;Turismo, Hospitalidade e Lazer;Hospitalidade;Subsequente;Matutino;Educação Presencial;Sem Programa Associado;53;5;0,094
