Ano;Região;UF;Estado;Organização Acadêmica;Instituicao;Instituição (Nome);Eficiência Acadêmica | Concluídos;Eficiência Acadêmica | Concluídos %;Eficiência Acadêmica | Índice de Eficiência Acadêmica %;Eficiência Acadêmica | Número de Evadidos;Eficiência Acadêmica | Retidos;Eficiência Acadêmica | Retidos %;Eficiência Acadêmica | Taxa de Evasão %
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;CPII;Colégio Pedro II;3896;0,7186865891901864;0,7823293172690764;1084;441;0,0813503043718871;0,19996310643792659
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFF;Instituto Federal Fluminense;3365;0,46222527472527475;0,5158669323930707;3158;757;0,10398351648351649;0,4337912087912088
2020;Sudeste;RJ;Rio de Janeiro;Institutos Federais, Cefet's e Colégio Pedro II;IFRJ;Instituto Federal do Rio de Janeiro;1767;0,38090105626212545;0,4597970335675253;2076;796;0,17158870446216856;0,447510239275706
2020;Sudeste;RJ;Rio de Janeiro;Universidades Federais;UFRRJ - CTUR;Universidade Federal Rural do Rio de Janeiro;155;0,5555555555555556;0,6768558951965066;74;50;0,17921146953405018;0,26523297491039427
2020;Sudeste;SP;São Paulo;Institutos Federais, Cefet's e Colégio Pedro II;IFSP;Instituto Federal de São Paulo;15151;0,496623836370788;0,5287384400628162;13504;1853;0,06073816703815393;0,44263799659105807
2020;Sul;PR;Paraná;Institutos Federais, Cefet's e Colégio Pedro II;IFPR;Instituto Federal do Paraná;4814;0,45427951306973674;0,5027676240208878;4761;1022;0,09644238935547797;0,4492780975747853
2020;Sul;RS;Rio Grande do Sul;Institutos Federais, Cefet's e Colégio Pedro II;IF FARROUPILHA;Instituto Federal Farroupilha;1915;0,4914036438285861;0,5300304456130639;1698;284;0,07287657172183731;0,4357197844495766
2020;Sul;RS;Rio Grande do Sul;Institutos Federais, Cefet's e Colégio Pedro II;IFRS;Instituto Federal do Rio Grande do Sul;40109;0,6922267094680887;0,710472242888015;16345;1488;0,025680853267060162;0,28209243726485106
2020;Sul;RS;Rio Grande do Sul;Institutos Federais, Cefet's e Colégio Pedro II;IFSUL;Instituto Federal Sul-rio-grandense;2228;0,3455334987593052;0,4064951651158548;3253;967;0,14996898263027295;0,5044975186104218
2020;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - CTISM;Universidade Federal de Santa Maria;213;0,5867768595041323;0,5966386554621849;144;6;0,01652892561983471;0,39669421487603307
2020;Sul;RS;Rio Grande do Sul;Universidades Federais;UFSM - POLITÉCNICO;Universidade Federal de Santa Maria;212;0,3081395348837209;0,38267148014440433;342;134;0,19476744186046513;0,49709302325581395
2020;Sul;SC;Santa Catarina;Institutos Federais, Cefet's e Colégio Pedro II;IFC;Instituto Federal Catarinense;2785;0,48166724316845383;0,5298706240487062;2471;526;0,09097198201314424;0,42736077481840196
